
=================================================
Points:
            3.6	            7.9
          3.333	            7.4
          4.533	            8.5
            4.7	            8.8
            3.6	            8.5
           4.35	            8.5
          3.917	            8.4
            4.2	            7.8
            4.7	            8.3
            4.8	            8.4
           4.25	            7.9
           3.45	            7.8
          3.067	            6.9
          4.533	            7.4
            3.6	            8.3
          4.083	            7.6
           3.85	            7.8
          4.433	            7.9
            4.3	            7.3
          4.467	            7.7
          3.367	            6.6
          4.033	              8
          3.833	            7.4
          4.833	              8
          4.783	              9
           4.35	              8
          4.567	            8.4
          4.533	            7.3
          3.317	            8.3
          3.833	            6.4
          4.633	            8.2
            4.8	            7.5
          4.716	              9
          4.833	              8
          4.883	            8.3
          3.717	            7.1
          4.567	            7.7
          4.317	            8.1
            4.5	            8.4
            4.8	            8.2
            4.4	            9.2
          4.167	            7.8
            4.7	            7.8
            4.7	            7.3
          4.033	            8.2
            4.5	            7.9
              4	            7.1
          5.067	            7.6
          4.567	            7.8
          3.883	            7.6
            3.6	            8.3
          4.133	            7.5
          4.333	            8.2
            4.1	              7
          4.067	            7.3
          4.933	            8.8
           3.95	            7.6
          4.517	              8
              4	            8.6
          4.333	              9
          4.817	            7.8
            4.3	            7.2
          4.667	            8.4
           3.75	            7.5
            4.9	            8.2
          4.367	            8.8
            4.5	            8.3
           4.05	            8.1
            4.7	            8.4
           4.85	            8.6
          3.683	            8.1
          4.733	            7.5
            4.9	            8.9
          4.417	            7.9
          4.633	            8.1
            4.6	            8.5
          4.417	            8.7
          4.067	            6.9
           4.25	            7.7
            4.6	            8.8
          3.767	            8.1
            4.5	            8.2
           4.65	              9
          4.167	            8.3
          4.333	            8.9
          4.383	            8.2
          4.933	            8.6
          3.733	            7.9
          4.233	            8.1
          4.533	            8.2
          4.817	            7.7
          4.333	            7.6
          4.633	              8
            5.1	            9.6
          5.033	            7.7
              4	            7.7
            4.6	            8.1
          3.567	            7.1
              4	              7
            4.5	            8.1
          4.083	            9.3
          3.967	            8.9
           4.15	            8.6
          3.833	            7.8
            3.5	            6.6
          4.583	            7.6
              5	            8.8
          4.617	            9.3
          4.583	            7.7
          3.333	            6.8
          4.167	            8.1
          4.333	            8.1
            4.5	            7.3
              4	            8.5
          4.167	            7.4
          4.583	            7.7
           4.25	            8.3
          3.767	            8.3
          4.433	            7.8
          4.083	            8.4
          4.417	            8.3
            4.8	            8.1
            4.8	            7.6
            4.1	            8.4
          3.966	            7.7
          4.233	            8.1
            3.5	            8.7
          4.366	            7.7
          4.667	            7.8
           4.35	            8.2
          4.133	            9.1
            4.6	            7.8
          4.367	            7.7
           3.85	            8.4
            4.5	            8.3
            4.7	              8
          3.833	            7.5
          3.417	            6.4
          4.233	            7.6
            4.8	            9.4
           4.15	            7.6
          4.267	            8.2
          4.483	            7.5
              4	            7.8
          4.117	            7.9
          4.083	            7.8
          4.267	            7.8
          3.917	              7
           4.55	            7.9
          4.083	              7
          4.183	            8.6
           4.45	              9
          4.283	            7.7
           3.95	            7.9
           4.15	            7.5
          4.933	            8.6
          4.583	            8.5
          3.833	            8.2
          4.367	            8.2
           4.35	            7.4
           4.45	            8.3
          3.567	            7.3
            4.5	            7.3
           4.15	            8.8
          3.817	              8
          3.917	            7.1
           4.45	            8.3
          4.283	            7.9
          4.767	            7.8
          4.533	            8.4
           4.25	            8.3
           4.75	            7.5
          4.117	            8.1
          4.417	              9
          4.467	            7.4

=================================================
>>>Rublev<<<<
Parameters of the ellipsoid:
Centre of the ellipsoid:
(4.2143, 8.02571)
Eigenvectors and Semi-axes:
Eigenvector#1: (0.45093, -0.892559) And the semi-axe which corresponds to this eigenvector: 1.81103
Eigenvector#2: (0.892559, 0.45093) And the semi-axe which corresponds to this eigenvector: 0.953052
Volume:	5.42241
0.641025641026
=================================================
Points:
            3.6	            7.9
          3.333	            7.4
          4.533	            8.5
            4.7	            8.8
            3.6	            8.5
           4.35	            8.5
          3.917	            8.4
            4.2	            7.8
            4.7	            8.3
            4.8	            8.4
           4.25	            7.9
           3.45	            7.8
          3.067	            6.9
          4.533	            7.4
            3.6	            8.3
          4.083	            7.6
           3.85	            7.8
          4.433	            7.9
            4.3	            7.3
          4.467	            7.7
          3.367	            6.6
          4.033	              8
          3.833	            7.4
          4.833	              8
          4.783	              9
           4.35	              8
          4.567	            8.4
          4.533	            7.3
          3.317	            8.3
          3.833	            6.4
          4.633	            8.2
            4.8	            7.5
          4.716	              9
          4.833	              8
          4.883	            8.3
          3.717	            7.1
          4.567	            7.7
          4.317	            8.1
            4.5	            8.4
            4.8	            8.2
            4.4	            9.2
          4.167	            7.8
            4.7	            7.8
            4.7	            7.3
          4.033	            8.2
            4.5	            7.9
              4	            7.1
          5.067	            7.6
          4.567	            7.8
          3.883	            7.6
            3.6	            8.3
          4.133	            7.5
          4.333	            8.2
            4.1	              7
          4.067	            7.3
          4.933	            8.8
           3.95	            7.6
          4.517	              8
              4	            8.6
          4.333	              9
          4.817	            7.8
            4.3	            7.2
          4.667	            8.4
           3.75	            7.5
            4.9	            8.2
          4.367	            8.8
            4.5	            8.3
           4.05	            8.1
            4.7	            8.4
           4.85	            8.6
          3.683	            8.1
          4.733	            7.5
            4.9	            8.9
          4.417	            7.9
          4.633	            8.1
            4.6	            8.5
          4.417	            8.7
          4.067	            6.9
           4.25	            7.7
            4.6	            8.8
          3.767	            8.1
            4.5	            8.2
           4.65	              9
          4.167	            8.3
          4.333	            8.9
          4.383	            8.2
          4.933	            8.6
          3.733	            7.9
          4.233	            8.1
          4.533	            8.2
          4.817	            7.7
          4.333	            7.6
          4.633	              8
            5.1	            9.6
          5.033	            7.7
              4	            7.7
            4.6	            8.1
          3.567	            7.1
              4	              7
            4.5	            8.1
          4.083	            9.3
          3.967	            8.9
           4.15	            8.6
          3.833	            7.8
            3.5	            6.6
          4.583	            7.6
              5	            8.8
          4.617	            9.3
          4.583	            7.7
          3.333	            6.8
          4.167	            8.1
          4.333	            8.1
            4.5	            7.3
              4	            8.5
          4.167	            7.4
          4.583	            7.7
           4.25	            8.3
          3.767	            8.3
          4.433	            7.8
          4.083	            8.4
          4.417	            8.3
            4.8	            8.1
            4.8	            7.6
            4.1	            8.4
          3.966	            7.7
          4.233	            8.1
            3.5	            8.7
          4.366	            7.7
          4.667	            7.8
           4.35	            8.2
          4.133	            9.1
            4.6	            7.8
          4.367	            7.7
           3.85	            8.4
            4.5	            8.3
            4.7	              8
          3.833	            7.5
          3.417	            6.4
          4.233	            7.6
            4.8	            9.4
           4.15	            7.6
          4.267	            8.2
          4.483	            7.5
              4	            7.8
          4.117	            7.9
          4.083	            7.8
          4.267	            7.8
          3.917	              7
           4.55	            7.9
          4.083	              7
          4.183	            8.6
           4.45	              9
          4.283	            7.7
           3.95	            7.9
           4.15	            7.5
          4.933	            8.6
          4.583	            8.5
          3.833	            8.2
          4.367	            8.2
           4.35	            7.4
           4.45	            8.3
          3.567	            7.3
            4.5	            7.3
           4.15	            8.8
          3.817	              8
          3.917	            7.1
           4.45	            8.3
          4.283	            7.9
          4.767	            7.8
          4.533	            8.4
           4.25	            8.3
           4.75	            7.5
          4.117	            8.1
          4.417	              9
          4.467	            7.4

=================================================
>>>Rublev<<<<
Parameters of the ellipsoid:
Centre of the ellipsoid:
(4.2143, 8.02571)
Eigenvectors and Semi-axes:
Eigenvector#1: (0.45093, -0.892559) And the semi-axe which corresponds to this eigenvector: 1.81103
Eigenvector#2: (0.892559, 0.45093) And the semi-axe which corresponds to this eigenvector: 0.953052
Volume:	5.42241
